order_id,product_id,quantity,product_name,category,price,customer_id,order_date,region,customer_name,city,signup_date,revenue,order_year,order_month,order_weekday,customer_tenure,order_total,order_quantity,order_size_category,total_spent,order_count,avg_order_value,unique_products,categories_bought,archetype,projected_clv
O0321,P036,1,Product_36,Clothing,52921.0,C083,2025-10-29,North,Customer_83,Mumbai,2024-09-26,52921.0,2025.0,10.0,Wednesday,638,198428.0,5,Large,1801288.0,7,94804.63157894737,15,5,High‑Value Regulars,2425420.28
O0689,P001,1,Product_1,Sports,20120.0,C016,2025-11-27,North,Customer_16,Jaipur,2024-01-07,20120.0,2025.0,11.0,Thursday,901,348299.0,21,,2240996.0,6,86192.15384615384,20,5,Loyal Spenders,2089813.5238095238
O0013,P027,1,Product_27,Electronics,20702.0,C182,2025-01-23,West,Customer_182,Lucknow,2024-11-17,20702.0,2025.0,1.0,Thursday,586,358303.0,12,,1568846.0,4,120680.46153846153,12,5,Explorers,1159932.0363636364
O0538,P007,4,Product_7,Furniture,18965.0,C132,2025-07-06,South,Customer_132,Ahmedabad,2025-03-09,75860.0,2025.0,7.0,Sunday,474,98300.0,8,Large,367106.0,4,45888.25,7,4,New or Inactive,728920.2033898305
O0360,P015,3,Product_15,Electronics,22359.0,C147,2025-05-23,South,Customer_147,Mumbai,2025-10-29,67077.0,2025.0,5.0,Friday,240,322167.0,11,,1569265.0,7,98079.0625,11,5,Frequent but Low‑Value,1457817.2857142857
O0258,P013,1,Product_13,Home & Kitchen,54852.0,C151,2025-06-26,East,Customer_151,Chennai,2025-05-07,54852.0,2025.0,6.0,Thursday,415,337400.0,7,Large,2305037.0,8,128057.61111111111,12,5,High‑Value Regulars,2425420.28
O0025,P040,1,Product_40,Furniture,51774.0,C146,2025-11-12,East,Customer_146,Hyderabad,2024-04-10,51774.0,2025.0,11.0,Wednesday,807,401230.0,17,,1915510.0,6,87068.63636363637,16,5,Loyal Spenders,2089813.5238095238
O0059,P039,2,Product_39,Clothing,48771.0,C099,2025-04-29,South,Customer_99,Delhi,2025-06-29,97542.0,2025.0,4.0,Tuesday,362,97542.0,2,Small,1318700.0,4,109891.66666666667,12,5,Explorers,1159932.0363636364
O0974,P039,1,Product_39,Clothing,48771.0,C036,2025-05-28,South,Customer_36,Indore,2024-10-11,48771.0,2025.0,5.0,Wednesday,623,714428.0,16,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0726,P008,1,Product_8,Sports,14303.0,C194,2025-12-15,Central,Customer_194,Delhi,2024-09-07,14303.0,2025.0,12.0,Monday,657,608433.0,11,,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0877,P039,2,Product_39,Clothing,48771.0,C114,2025-06-07,East,Customer_114,Ahmedabad,2024-01-22,97542.0,2025.0,6.0,Saturday,886,267712.0,8,Large,1757867.0,7,97659.27777777778,17,5,High‑Value Regulars,2425420.28
O0385,P043,5,Product_43,Clothing,52101.0,C015,2025-11-03,North,Customer_15,Chennai,2025-08-26,260505.0,2025.0,11.0,Monday,304,758819.0,15,,1260066.0,4,126006.6,8,5,Explorers,1159932.0363636364
O0823,P012,1,Product_12,Electronics,6548.0,C060,2025-11-19,North,Customer_60,Bangalore,2024-09-09,6548.0,2025.0,11.0,Wednesday,655,242182.0,8,Large,903913.0,3,100434.77777777778,8,4,New or Inactive,728920.2033898305
O0713,P012,3,Product_12,Electronics,6548.0,C003,2025-10-21,East,Customer_3,Pune,2024-08-16,19644.0,2025.0,10.0,Tuesday,679,84701.0,5,Large,582247.0,2,83178.14285714286,7,4,New or Inactive,728920.2033898305
O0302,P030,1,Product_30,Furniture,14267.0,C158,2025-09-08,West,Customer_158,Lucknow,2025-07-23,14267.0,2025.0,9.0,Monday,338,308852.0,10,,1014590.0,4,92235.45454545454,10,4,New or Inactive,728920.2033898305
O0655,P030,3,Product_30,Furniture,14267.0,C129,2025-07-30,Central,Customer_129,Indore,2024-07-13,42801.0,2025.0,7.0,Wednesday,713,357007.0,12,,1970024.0,7,103685.47368421052,16,4,Loyal Spenders,2089813.5238095238
O0788,P028,3,Product_28,Furniture,59415.0,C166,2025-06-19,North,Customer_166,Kolkata,2025-05-03,178245.0,2025.0,6.0,Thursday,419,370594.0,7,Large,2093204.0,7,80507.84615384616,21,5,High‑Value Regulars,2425420.28
O0264,P011,1,Product_11,Home & Kitchen,36654.0,C076,2025-12-25,North,Customer_76,Hyderabad,2024-01-12,36654.0,2025.0,12.0,Thursday,896,91506.0,2,Small,2445365.0,5,163024.33333333334,13,5,Loyal Spenders,2089813.5238095238
O0284,P050,1,Product_50,Clothing,15109.0,C094,2025-10-13,North,Customer_94,Delhi,2025-01-06,15109.0,2025.0,10.0,Monday,536,334910.0,10,,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0392,P025,3,Product_25,Sports,10205.0,C144,2025-09-14,East,Customer_144,Chennai,2024-09-12,30615.0,2025.0,9.0,Sunday,652,324385.0,11,,2530462.0,7,126523.1,16,5,High‑Value Regulars,2425420.28
O0062,P017,3,Product_17,Furniture,11089.0,C120,2025-10-05,West,Customer_120,Pune,2024-03-10,33267.0,2025.0,10.0,Sunday,838,291485.0,9,Large,1109779.0,5,73985.26666666666,14,5,Explorers,1159932.0363636364
O0183,P029,1,Product_29,Electronics,59411.0,C059,2025-02-16,Central,Customer_59,Bangalore,2024-09-28,59411.0,2025.0,2.0,Sunday,636,259038.0,8,Large,1458058.0,4,104147.0,11,5,Explorers,1159932.0363636364
O0504,P013,5,Product_13,Home & Kitchen,54852.0,C121,2025-07-19,North,Customer_121,Mumbai,2024-12-04,274260.0,2025.0,7.0,Saturday,569,557646.0,10,,1544475.0,6,110319.64285714286,10,5,Explorers,1159932.0363636364
O0403,P012,4,Product_12,Electronics,6548.0,C135,2025-07-25,North,Customer_135,Bhopal,2025-10-31,26192.0,2025.0,7.0,Friday,238,73022.0,6,Large,1227757.0,4,87696.92857142857,12,5,Explorers,1159932.0363636364
O0112,P010,5,Product_10,Furniture,33622.0,C072,2025-02-14,West,Customer_72,Kolkata,2024-03-06,168110.0,2025.0,2.0,Friday,842,359232.0,10,,1146597.0,6,81899.78571428571,10,5,Explorers,1159932.0363636364
O0788,P028,2,Product_28,Furniture,59415.0,C166,2025-06-19,North,Customer_166,Kolkata,2025-05-03,118830.0,2025.0,6.0,Thursday,419,370594.0,7,Large,2093204.0,7,80507.84615384616,21,5,High‑Value Regulars,2425420.28
O0629,P042,1,Product_42,Clothing,17985.0,C194,2025-07-07,South,Customer_194,Delhi,2024-09-07,17985.0,2025.0,7.0,Monday,657,583259.0,16,,2549645.0,7,121411.66666666667,20,5,High‑Value Regulars,2425420.28
O0935,P029,3,Product_29,Electronics,59411.0,C076,2025-02-23,West,Customer_76,Hyderabad,2024-01-12,178233.0,2025.0,2.0,Sunday,896,332933.0,7,Large,2445365.0,5,163024.33333333334,13,5,Loyal Spenders,2089813.5238095238
O0106,P003,1,Product_3,Clothing,17832.0,C118,2025-11-22,South,Customer_118,Delhi,2025-12-25,17832.0,2025.0,11.0,Saturday,183,322715.0,14,,1144215.0,5,95351.25,10,5,Explorers,1159932.0363636364
O0073,P037,3,Product_37,Clothing,58264.0,C120,2025-03-26,South,Customer_120,Pune,2024-03-10,174792.0,2025.0,3.0,Wednesday,838,344558.0,13,,1109779.0,5,73985.26666666666,14,5,Explorers,1159932.0363636364
O0796,P029,1,Product_29,Electronics,59411.0,C078,2025-06-20,North,Customer_78,Bhopal,2025-07-03,59411.0,2025.0,6.0,Friday,358,237656.0,4,Medium,1620187.0,6,101261.6875,15,4,New or Inactive,728920.2033898305
O0919,P032,2,Product_32,Electronics,23678.0,C103,2025-10-26,Central,Customer_103,Jaipur,2025-06-24,47356.0,2025.0,10.0,Sunday,367,280505.0,11,,2099535.0,5,110501.84210526316,16,4,Occasional Buyers,985968.4242424242
O0669,P041,1,Product_41,Home & Kitchen,53075.0,C185,2025-10-14,East,Customer_185,Bhopal,2025-10-22,53075.0,2025.0,10.0,Tuesday,247,108271.0,2,Small,1025555.0,5,85462.91666666667,11,4,New or Inactive,728920.2033898305
O0956,P003,4,Product_3,Clothing,17832.0,C094,2025-04-06,East,Customer_94,Delhi,2025-01-06,71328.0,2025.0,4.0,Sunday,536,71328.0,4,Medium,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0273,P010,3,Product_10,Furniture,33622.0,C113,2025-06-08,North,Customer_113,Pune,2024-03-06,100866.0,2025.0,6.0,Sunday,842,116880.0,4,Medium,1185938.0,7,84709.85714285714,13,5,Frequent but Low‑Value,1457817.2857142857
O0927,P026,5,Product_26,Home & Kitchen,8852.0,C111,2025-06-19,North,Customer_111,Hyderabad,2025-04-07,44260.0,2025.0,6.0,Thursday,445,185909.0,14,,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0004,P033,4,Product_33,Sports,58442.0,C165,2025-06-29,Central,Customer_165,Mumbai,2024-02-21,233768.0,2025.0,6.0,Sunday,856,406794.0,9,Large,1505335.0,5,125444.58333333333,12,5,Explorers,1159932.0363636364
O0490,P028,4,Product_28,Furniture,59415.0,C061,2025-05-28,East,Customer_61,Lucknow,2025-07-28,237660.0,2025.0,5.0,Wednesday,333,300504.0,7,Large,2046809.0,4,97467.09523809524,16,5,Loyal Spenders,2089813.5238095238
O0865,P047,1,Product_47,Clothing,54015.0,C197,2025-11-06,Central,Customer_197,Hyderabad,2025-12-21,54015.0,2025.0,11.0,Thursday,187,502976.0,14,,703027.0,3,87878.375,8,5,Explorers,1159932.0363636364
O0554,P015,1,Product_15,Electronics,22359.0,C074,2025-11-10,West,Customer_74,Kolkata,2025-04-24,22359.0,2025.0,11.0,Monday,428,166995.0,7,Large,1314505.0,6,119500.45454545454,11,4,Occasional Buyers,985968.4242424242
O0394,P045,4,Product_45,Electronics,56768.0,C005,2025-08-12,West,Customer_5,Bhopal,2025-07-12,227072.0,2025.0,8.0,Tuesday,349,337464.0,6,Large,1141341.0,4,142667.625,6,3,Occasional Buyers,985968.4242424242
O0125,P037,5,Product_37,Clothing,58264.0,C057,2025-05-31,West,Customer_57,Chennai,2025-02-09,291320.0,2025.0,5.0,Saturday,502,725368.0,17,,1258987.0,3,157373.375,8,3,Occasional Buyers,985968.4242424242
O0958,P023,3,Product_23,Electronics,55196.0,C172,2025-05-15,West,Customer_172,Bhopal,2024-08-28,165588.0,2025.0,5.0,Thursday,667,458058.0,12,,1588890.0,6,93464.11764705883,13,4,New or Inactive,728920.2033898305
O0699,P020,4,Product_20,Electronics,7831.0,C035,2025-09-10,Central,Customer_35,Pune,2024-04-13,31324.0,2025.0,9.0,Wednesday,804,31324.0,4,Medium,735878.0,4,81764.22222222222,9,4,New or Inactive,728920.2033898305
O0057,P041,1,Product_41,Home & Kitchen,53075.0,C082,2025-06-21,Central,Customer_82,Bangalore,2025-04-09,53075.0,2025.0,6.0,Saturday,443,150617.0,3,Medium,1302918.0,4,144768.66666666666,9,4,Occasional Buyers,985968.4242424242
O0375,P035,3,Product_35,Clothing,16014.0,C040,2025-01-27,South,Customer_40,Pune,2025-11-17,48042.0,2025.0,1.0,Monday,221,99898.0,8,Large,2026075.0,7,92094.31818181818,19,5,High‑Value Regulars,2425420.28
O0083,P030,3,Product_30,Furniture,14267.0,C021,2025-05-10,West,Customer_21,Delhi,2024-04-04,42801.0,2025.0,5.0,Saturday,813,60505.0,5,Large,562312.0,5,62479.11111111111,9,4,New or Inactive,728920.2033898305
O0664,P013,2,Product_13,Home & Kitchen,54852.0,C072,2025-05-07,Central,Customer_72,Kolkata,2024-03-06,109704.0,2025.0,5.0,Wednesday,842,287627.0,7,Large,1146597.0,6,81899.78571428571,10,5,Explorers,1159932.0363636364
O0568,P003,4,Product_3,Clothing,17832.0,C135,2025-09-03,West,Customer_135,Bhopal,2025-10-31,71328.0,2025.0,9.0,Wednesday,238,157112.0,8,Large,1227757.0,4,87696.92857142857,12,5,Explorers,1159932.0363636364
O0677,P013,3,Product_13,Home & Kitchen,54852.0,C144,2025-05-19,East,Customer_144,Chennai,2024-09-12,164556.0,2025.0,5.0,Monday,652,822751.0,15,,2530462.0,7,126523.1,16,5,High‑Value Regulars,2425420.28
O0713,P025,1,Product_25,Sports,10205.0,C003,2025-10-21,East,Customer_3,Pune,2024-08-16,10205.0,2025.0,10.0,Tuesday,679,84701.0,5,Large,582247.0,2,83178.14285714286,7,4,New or Inactive,728920.2033898305
O0646,P045,3,Product_45,Electronics,56768.0,C199,2025-12-02,Central,Customer_199,Bhopal,2025-06-25,170304.0,2025.0,12.0,Tuesday,366,384842.0,13,,1022018.0,6,78616.76923076923,12,5,Explorers,1159932.0363636364
O0499,P006,4,Product_6,Sports,10687.0,C107,2025-10-20,South,Customer_107,Pune,2025-12-31,42748.0,2025.0,10.0,Monday,177,370205.0,13,,1628709.0,8,74032.22727272728,17,5,Frequent but Low‑Value,1457817.2857142857
O0753,P013,2,Product_13,Home & Kitchen,54852.0,C136,2025-07-21,South,Customer_136,Bhopal,2024-04-10,109704.0,2025.0,7.0,Monday,807,257306.0,8,Large,1159573.0,4,144946.625,6,4,Occasional Buyers,985968.4242424242
O0037,P013,1,Product_13,Home & Kitchen,54852.0,C063,2025-01-24,West,Customer_63,Lucknow,2025-08-21,54852.0,2025.0,1.0,Friday,309,452081.0,9,Large,1454382.0,6,111875.53846153847,12,5,Explorers,1159932.0363636364
O0738,P038,2,Product_38,Home & Kitchen,2124.0,C145,2025-08-22,North,Customer_145,Delhi,2025-03-29,4248.0,2025.0,8.0,Friday,454,257868.0,7,Large,981068.0,4,98106.8,9,5,Explorers,1159932.0363636364
O0501,P025,1,Product_25,Sports,10205.0,C093,2025-09-26,North,Customer_93,Chennai,2024-01-20,10205.0,2025.0,9.0,Friday,888,183453.0,9,Large,1179242.0,5,98270.16666666667,10,5,Explorers,1159932.0363636364
O0812,P035,3,Product_35,Clothing,16014.0,C059,2025-06-18,West,Customer_59,Bangalore,2024-09-28,48042.0,2025.0,6.0,Wednesday,636,387059.0,18,,1458058.0,4,104147.0,11,5,Explorers,1159932.0363636364
O0512,P035,4,Product_35,Clothing,16014.0,C119,2025-12-17,West,Customer_119,Bhopal,2024-03-01,64056.0,2025.0,12.0,Wednesday,847,452949.0,16,,2018284.0,9,80731.36,18,5,High‑Value Regulars,2425420.28
O0990,P002,1,Product_2,Electronics,58048.0,C094,2025-10-06,Central,Customer_94,Delhi,2025-01-06,58048.0,2025.0,10.0,Monday,536,246425.0,14,,1193400.0,6,70200.0,14,4,New or Inactive,728920.2033898305
O0348,P004,3,Product_4,Electronics,58808.0,C024,2025-02-04,North,Customer_24,Kolkata,2024-09-27,176424.0,2025.0,2.0,Tuesday,637,387689.0,8,Large,1813274.0,6,106663.17647058824,13,5,Loyal Spenders,2089813.5238095238
O0807,P047,1,Product_47,Clothing,54015.0,C106,2025-06-10,North,Customer_106,Lucknow,2025-12-07,54015.0,2025.0,6.0,Tuesday,201,235290.0,6,Large,1803384.0,7,112711.5,14,5,High‑Value Regulars,2425420.28
O0416,P008,2,Product_8,Sports,14303.0,C161,2025-06-15,East,Customer_161,Jaipur,2024-08-10,28606.0,2025.0,6.0,Sunday,685,198442.0,7,Large,1198812.0,5,79920.8,15,5,Explorers,1159932.0363636364
O0827,P042,5,Product_42,Clothing,17985.0,C171,2025-11-23,Central,Customer_171,Kolkata,2024-03-10,89925.0,2025.0,11.0,Sunday,838,337990.0,13,,1347584.0,4,122507.63636363637,11,5,Explorers,1159932.0363636364
O0470,P044,5,Product_44,Electronics,25570.0,C036,2025-11-06,East,Customer_36,Indore,2024-10-11,127850.0,2025.0,11.0,Thursday,623,251865.0,11,,3480698.0,10,91597.31578947368,23,5,High‑Value Regulars,2425420.28
O0153,P048,5,Product_48,Home & Kitchen,23415.0,C143,2025-03-02,West,Customer_143,Bangalore,2024-10-12,117075.0,2025.0,3.0,Sunday,622,629221.0,21,,964378.0,3,107153.11111111111,8,5,Explorers,1159932.0363636364
O0239,P005,1,Product_5,Electronics,49155.0,C161,2025-06-12,West,Customer_161,Jaipur,2024-08-10,49155.0,2025.0,6.0,Thursday,685,499509.0,14,,1198812.0,5,79920.8,15,5,Explorers,1159932.0363636364
O0754,P010,4,Product_10,Furniture,33622.0,C001,2025-04-25,North,Customer_1,Bhopal,2024-04-24,134488.0,2025.0,4.0,Friday,793,567900.0,14,,862379.0,3,95819.88888888889,9,5,Explorers,1159932.0363636364
O0670,P002,4,Product_2,Electronics,58048.0,C032,2025-05-28,Central,Customer_32,Delhi,2024-02-16,232192.0,2025.0,5.0,Wednesday,861,232192.0,4,Medium,656190.0,4,131238.0,4,3,Occasional Buyers,985968.4242424242
O0929,P040,1,Product_40,Furniture,51774.0,C131,2025-04-24,Central,Customer_131,Bhopal,2025-03-17,51774.0,2025.0,4.0,Thursday,466,321613.0,6,Large,1439204.0,5,119933.66666666667,11,5,Explorers,1159932.0363636364
O0249,P045,2,Product_45,Electronics,56768.0,C175,2025-10-17,South,Customer_175,Kolkata,2025-08-31,113536.0,2025.0,10.0,Friday,299,529105.0,10,,727469.0,3,103924.14285714286,7,4,New or Inactive,728920.2033898305
O0015,P012,1,Product_12,Electronics,6548.0,C185,2025-12-18,South,Customer_185,Bhopal,2025-10-22,6548.0,2025.0,12.0,Thursday,247,320171.0,12,,1025555.0,5,85462.91666666667,11,4,New or Inactive,728920.2033898305
O0927,P020,1,Product_20,Electronics,7831.0,C111,2025-06-19,North,Customer_111,Hyderabad,2025-04-07,7831.0,2025.0,6.0,Thursday,445,185909.0,14,,1814615.0,10,82482.5,19,5,High‑Value Regulars,2425420.28
O0468,P040,2,Product_40,Furniture,51774.0,C129,2025-07-15,Central,Customer_129,Indore,2024-07-13,103548.0,2025.0,7.0,Tuesday,713,516364.0,12,,1970024.0,7,103685.47368421052,16,4,Loyal Spenders,2089813.5238095238
O0856,P038,1,Product_38,Home & Kitchen,2124.0,C102,2025-12-31,North,Customer_102,Hyderabad,2024-06-18,2124.0,2025.0,12.0,Wednesday,738,475759.0,21,,1226697.0,4,81779.8,12,4,New or Inactive,728920.2033898305
O0838,P007,1,Product_7,Furniture,18965.0,C021,2025-07-23,East,Customer_21,Delhi,2024-04-04,18965.0,2025.0,7.0,Wednesday,813,34042.0,2,Small,562312.0,5,62479.11111111111,9,4,New or Inactive,728920.2033898305
O0510,P039,5,Product_39,Clothing,48771.0,C012,2025-03-10,East,Customer_12,Pune,2025-10-27,243855.0,2025.0,3.0,Monday,242,599344.0,15,,1388508.0,6,92567.2,13,4,New or Inactive,728920.2033898305
O0226,P005,2,Product_5,Electronics,49155.0,C099,2025-10-20,South,Customer_99,Delhi,2025-06-29,98310.0,2025.0,10.0,Monday,362,339973.0,11,,1318700.0,4,109891.66666666667,12,5,Explorers,1159932.0363636364
O0437,P022,4,Product_22,Clothing,36255.0,C154,2025-12-14,North,Customer_154,Indore,2024-01-03,145020.0,2025.0,12.0,Sunday,905,331257.0,8,Large,1059972.0,4,105997.2,9,3,New or Inactive,728920.2033898305
O0333,P008,5,Product_8,Sports,14303.0,C021,2025-02-07,East,Customer_21,Delhi,2024-04-04,71515.0,2025.0,2.0,Friday,813,226215.0,9,Large,562312.0,5,62479.11111111111,9,4,New or Inactive,728920.2033898305
O0559,P009,3,Product_9,Furniture,13842.0,C139,2025-10-09,East,Customer_139,Delhi,2024-09-11,41526.0,2025.0,10.0,Thursday,653,55082.0,7,Large,291790.0,3,48631.666666666664,6,4,New or Inactive,728920.2033898305
O0857,P014,1,Product_14,Furniture,3389.0,C042,2025-06-03,Central,Customer_42,Bhopal,2025-10-25,3389.0,2025.0,6.0,Tuesday,244,300779.0,10,,860188.0,2,95576.44444444444,7,5,Explorers,1159932.0363636364
O0608,P012,3,Product_12,Electronics,6548.0,C084,2025-03-23,Central,Customer_84,Hyderabad,2024-07-01,19644.0,2025.0,3.0,Sunday,725,401492.0,11,,992885.0,5,99288.5,9,5,Explorers,1159932.0363636364
O0065,P008,3,Product_8,Sports,14303.0,C006,2025-12-23,Central,Customer_006,Delhi,2025-08-27,42909.0,2025.0,12.0,Tuesday,303,367354.0,9,Large,903281.0,2,100364.55555555556,9,5,Explorers,1159932.0363636364
O0145,P049,4,Product_49,Furniture,54274.0,C121,2025-05-26,West,Customer_121,Mumbai,2024-12-04,217096.0,2025.0,5.0,Monday,569,217096.0,4,Medium,1544475.0,6,110319.64285714286,10,5,Explorers,1159932.0363636364
O0173,P045,3,Product_45,Electronics,56768.0,C037,2025-05-17,North,Customer_37,Chennai,2025-10-12,170304.0,2025.0,5.0,Saturday,257,713363.0,15,,2064199.0,8,89747.78260869565,19,5,High‑Value Regulars,2425420.28
O0567,P011,4,Product_11,Home & Kitchen,36654.0,C080,2025-02-03,West,Customer_80,Ahmedabad,2024-04-24,146616.0,2025.0,2.0,Monday,793,464393.0,10,,2735809.0,9,130276.61904761905,15,5,High‑Value Regulars,2425420.28
O0250,P038,1,Product_38,Home & Kitchen,2124.0,C045,2025-03-29,North,Customer_45,Hyderabad,2024-09-07,2124.0,2025.0,3.0,Saturday,657,107966.0,3,Medium,1653513.0,4,127193.30769230769,12,4,Occasional Buyers,985968.4242424242
O0137,P007,5,Product_7,Furniture,18965.0,C153,2025-09-26,East,Customer_153,Mumbai,2024-06-17,94825.0,2025.0,9.0,Friday,739,540625.0,13,,2778626.0,10,126301.18181818182,18,5,High‑Value Regulars,2425420.28
O0386,P050,2,Product_50,Clothing,15109.0,C078,2025-04-15,South,Customer_78,Bhopal,2025-07-03,30218.0,2025.0,4.0,Tuesday,358,40838.0,7,Large,1620187.0,6,101261.6875,15,4,New or Inactive,728920.2033898305
O0017,P032,1,Product_32,Electronics,23678.0,C085,2025-12-07,Central,Customer_85,Hyderabad,2024-04-18,23678.0,2025.0,12.0,Sunday,799,165820.0,5,Large,2036339.0,8,119784.64705882352,14,5,High‑Value Regulars,2425420.28
O0007,P001,2,Product_1,Sports,20120.0,C046,2025-05-14,Central,Customer_46,Bangalore,2025-04-18,40240.0,2025.0,5.0,Wednesday,434,520420.0,17,,1212669.0,5,86619.21428571429,13,4,New or Inactive,728920.2033898305
O0949,P006,5,Product_6,Sports,10687.0,C164,2025-04-06,West,Customer_164,Mumbai,2024-11-17,53435.0,2025.0,4.0,Sunday,586,432597.0,17,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0909,P019,4,Product_19,Home & Kitchen,37259.0,C152,2025-04-13,Central,Customer_152,Pune,2025-02-14,149036.0,2025.0,4.0,Sunday,497,492271.0,17,,1485822.0,6,92863.875,12,4,New or Inactive,728920.2033898305
O0711,P050,4,Product_50,Clothing,15109.0,C193,2025-08-17,East,Customer_193,Bangalore,2024-12-23,60436.0,2025.0,8.0,Sunday,550,204558.0,12,,875394.0,4,97266.0,9,4,New or Inactive,728920.2033898305
O0709,P009,2,Product_9,Furniture,13842.0,C064,2025-06-15,North,Customer_64,Indore,2025-08-20,27684.0,2025.0,6.0,Sunday,310,121092.0,9,Large,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0147,P041,3,Product_41,Home & Kitchen,53075.0,C065,2025-01-27,West,Customer_65,Indore,2025-01-05,159225.0,2025.0,1.0,Monday,537,178582.0,6,Large,1012771.0,5,84397.58333333333,9,5,Explorers,1159932.0363636364
O0536,P029,4,Product_29,Electronics,59411.0,C164,2025-05-21,North,Customer_164,Mumbai,2024-11-17,237644.0,2025.0,5.0,Wednesday,586,991766.0,18,,3230728.0,7,119656.5925925926,21,5,High‑Value Regulars,2425420.28
O0245,P012,5,Product_12,Electronics,6548.0,C012,2025-01-15,East,Customer_12,Pune,2025-10-27,32740.0,2025.0,1.0,Wednesday,242,91115.0,6,Large,1388508.0,6,92567.2,13,4,New or Inactive,728920.2033898305
O0709,P003,5,Product_3,Clothing,17832.0,C064,2025-06-15,North,Customer_64,Indore,2025-08-20,89160.0,2025.0,6.0,Sunday,310,121092.0,9,Large,903815.0,4,90381.5,9,4,New or Inactive,728920.2033898305
O0185,P046,4,Product_46,Home & Kitchen,15077.0,C011,2025-10-23,South,Customer_11,Mumbai,2025-07-28,60308.0,2025.0,10.0,Thursday,333,616729.0,18,,735559.0,2,122593.16666666667,5,3,Occasional Buyers,985968.4242424242
O0627,P006,3,Product_6,Sports,10687.0,C025,2025-03-07,West,Customer_25,Mumbai,2025-04-15,32061.0,2025.0,3.0,Friday,437,588328.0,17,,1000136.0,3,100013.6,9,4,New or Inactive,728920.2033898305
O0357,P027,1,Product_27,Electronics,20702.0,C169,2025-03-21,West,Customer_169,Hyderabad,2024-03-23,20702.0,2025.0,3.0,Friday,825,258362.0,5,Large,2814919.0,6,148153.63157894736,18,5,Loyal Spenders,2089813.5238095238
